編號,案類,發生日期,發生地點,發生場所一,發生場所二,發生場所三,嫌疑犯人數,毒品品項,數量（淨重）_克
247,毒品,1080308,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
248,毒品,1070303,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
249,毒品,1080117,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
250,毒品,1080514,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.51
251,毒品,1070201,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1
252,毒品,1080311,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.35
253,毒品,1080527,台北市南港區,公路(省、縣、鄉、鎮道,    ,汽車上,1,MDMA（快樂丸）,7.87
254,毒品,1080326,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
255,毒品,1080312,新北市樹林區,出租公寓（套房）,    ,    ,1,甲基安非他命,0
256,毒品,1080401,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
256,毒品,1080401,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,鴉片(阿片),0
257,毒品,1080424,高雄市永安區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
258,毒品,1080322,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
259,毒品,1060908,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,佐沛眠,0
259,毒品,1060908,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,舒樂安定,0
260,毒品,1080413,新北市永和區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.01
261,毒品,1080507,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,12.13
261,毒品,1080507,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0.35
262,毒品,1080401,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
263,毒品,1080414,高雄市仁武區,商店行號,    ,    ,1,安非他命,0
264,毒品,1080417,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
264,毒品,1080417,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
265,毒品,1080502,台北市中正區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
265,毒品,1080502,台北市中正區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.98
266,毒品,1080116,基隆市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,FM2,2.4
267,毒品,1080522,桃園市大園區,機場,    ,    ,1,K(愷)他命(含液態),2109
268,毒品,1080507,苗栗縣大湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
269,毒品,1080527,基隆市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),36.01
270,毒品,1080505,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.75
271,毒品,1080430,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.92
272,毒品,1080102,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,鴉片(阿片),0
272,毒品,1080102,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
273,毒品,1070903,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
274,毒品,1080509,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),3.8
274,毒品,1080509,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,8.6
274,毒品,1080509,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,48.8
275,毒品,1080506,屏東縣新園鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,甲基安非他命,0.92
276,毒品,1080327,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
277,毒品,1080401,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
278,毒品,1080512,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.21
279,毒品,1080201,南投縣草屯鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
280,毒品,1080424,桃園市桃園區,公寓(三至五層建築物),LINE,電腦網路,1,安非他命,0
281,毒品,1070718,花蓮縣花蓮市,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
282,毒品,1080519,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
283,毒品,1080419,花蓮縣花蓮市,汽車旅館,    ,    ,1,安非他命,0
284,毒品,1080305,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.26
284,毒品,1080305,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
285,毒品,1080522,台南市東區,透天厝,    ,    ,1,安非他命,1.98
286,毒品,1080501,屏東縣鹽埔鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
287,毒品,1080303,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
288,毒品,1080429,台南市東區,加油站,    ,    ,1,海洛因,0
289,毒品,1080104,台南市東區,大廈(六層以上建築物),    ,    ,1,海洛因,0
290,毒品,1080501,高雄市橋頭區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,4.3
291,毒品,1080503,台中市潭子區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.28
292,毒品,1080418,台中市龍井區,出租公寓（套房）,    ,    ,2,安非他命,0
293,毒品,1080122,台東縣台東市,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
294,毒品,1080403,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,鴉片(阿片),0
295,毒品,1071225,台東縣台東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
296,毒品,1080505,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.3
297,毒品,1080504,高雄市鳳山區,大廈(六層以上建築物),    ,    ,1,大麻,0.68
298,毒品,1080314,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.07
299,毒品,1080318,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
300,毒品,1080225,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
301,毒品,1080404,新北市新店區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
301,毒品,1080404,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
302,毒品,1080404,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
303,毒品,1080120,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
304,毒品,1080313,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
305,毒品,1080405,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
306,毒品,1080319,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
307,毒品,1080509,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
308,毒品,1080506,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
309,毒品,1080529,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.07
310,毒品,1080524,台北市士林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
311,毒品,1080525,台北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
312,毒品,1080407,台北市北投區,加油站,    ,    ,1,甲基安非他命,0
313,毒品,1080321,高雄市苓雅區,公寓(三至五層建築物),    ,    ,1,安非他命,0
314,毒品,1080513,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.3
315,毒品,1080503,新北市鶯歌區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
316,毒品,1071119,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
317,毒品,1080405,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
318,毒品,1080310,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
319,毒品,1080318,台中市東勢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
320,毒品,1080316,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
321,毒品,1071215,屏東縣佳冬鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
322,毒品,1080409,彰化縣永靖鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
323,毒品,1080322,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
323,毒品,1080322,新竹市東區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
324,毒品,1071110,高雄市前金區,旅社飯店客棧汽車旅館,    ,    ,2,安非他命,0.37
325,毒品,1080502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
325,毒品,1080502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.43
326,毒品,1080502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
326,毒品,1080502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.43
327,毒品,1050502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0
327,毒品,1050502,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0.43
328,毒品,1080429,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
328,毒品,1080429,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
329,毒品,1080422,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
330,毒品,1080526,高雄市鳳山區,加油站,    ,    ,1,安非他命,0.22
331,毒品,1070802,金門縣金湖鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
332,毒品,1080115,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
333,毒品,1080506,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.95
334,毒品,1071203,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.27
335,毒品,1080513,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.43
336,毒品,1080513,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.44
337,毒品,1080119,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
338,毒品,1080508,台中市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.34
339,毒品,1080407,桃園市龍潭區,山林間,    ,    ,1,安非他命,0
340,毒品,1080217,桃園市中壢區,KTV,    ,    ,1,安非他命,1
341,毒品,1080325,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0
342,毒品,1080510,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
343,毒品,1080510,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.34
344,毒品,1080510,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
345,毒品,1071116,彰化縣二林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
346,毒品,1080510,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
347,毒品,1080512,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,2.74
348,毒品,1080513,高雄市三民區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.6
349,毒品,1080513,高雄市三民區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.8
350,毒品,1070601,台中市后里區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
351,毒品,1071204,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
352,毒品,1080304,台中市豐原區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
352,毒品,1080304,台中市豐原區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
353,毒品,1080425,高雄市苓雅區,公寓(三至五層建築物),    ,    ,1,海洛因,0.2
354,毒品,1080510,嘉義縣水上鄉,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),260.51
355,毒品,1080501,新竹市東區,大廈(六層以上建築物),    ,客廳,1,海洛因,0
356,毒品,1080524,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.55
356,毒品,1080524,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.03
357,毒品,1080509,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
358,毒品,1080423,新竹市東區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
359,毒品,1080107,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
360,毒品,1080113,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
361,毒品,1080524,新竹市東區,旅社飯店客棧汽車旅館,    ,    ,1,MDMA（快樂丸）,3863.5
362,毒品,1080401,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,0
363,毒品,1080401,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
364,毒品,1080402,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
365,毒品,1080328,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
366,毒品,1080428,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
367,毒品,1080514,台北市中正區,地下街,Facebook,電腦網路,1,大麻,48.51
368,毒品,1080419,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
369,毒品,1080525,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
370,毒品,1080304,彰化縣員林市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
371,毒品,1080503,台南市北區,汽車旅館,    ,    ,1,安非他命,1.56
371,毒品,1080503,台南市北區,汽車旅館,    ,    ,1,安非他命,1.24
371,毒品,1080503,台南市北區,汽車旅館,    ,    ,1,安非他命,0.38
371,毒品,1080503,台南市北區,汽車旅館,    ,    ,1,海洛因,0.89
371,毒品,1080503,台南市北區,汽車旅館,    ,    ,1,安非他命,6.28
372,毒品,1080304,苗栗縣頭份市,寺廟、道觀、佛堂、神壇,    ,公廁,1,安非他命,0
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.6
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.7
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,安非他命,2
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,1.9
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,安非他命,0.5
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.3
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.5
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,1.8
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,1.9
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.6
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.2
373,毒品,1080311,高雄市仁武區,大廈(六層以上建築物),    ,    ,1,海洛因,0.2
374,毒品,1080529,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,5.61
375,毒品,1080305,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
376,毒品,1080404,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
377,毒品,1080524,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
378,毒品,1080524,桃園市龍潭區,醫療院所(門診中心),    ,    ,1,安非他命,0.39
379,毒品,1071101,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
380,毒品,1080131,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
381,毒品,1080501,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.2
382,毒品,1080410,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
382,毒品,1080410,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
383,毒品,1080118,嘉義市西區,公寓(三至五層建築物),    ,房間（起居室）,1,安非他命,0
384,毒品,1080121,嘉義市西區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
385,毒品,1071231,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
386,毒品,1080324,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
387,毒品,1080328,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
388,毒品,1080510,嘉義市西區,出租公寓（套房）,    ,    ,1,K(愷)他命(含液態),25.52
388,毒品,1080510,嘉義市西區,出租公寓（套房）,    ,    ,1,卡西酮,7466.92
389,毒品,1080512,嘉義市西區,出租公寓（套房）,    ,    ,5,K(愷)他命(含液態),25.52
389,毒品,1080512,嘉義市西區,出租公寓（套房）,    ,    ,5,卡西酮,7466.29
390,毒品,1080417,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,大麻,0.28
391,毒品,1080412,新北市八里區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.01
392,毒品,1080512,新北市八里區,大廈(六層以上建築物),其他,電腦網路,1,FM2,52.5
393,毒品,1080311,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
394,毒品,1080201,台中市梧棲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
395,毒品,1080102,新竹市北區,普通住宅(一、二層樓),    ,街道馬路,2,安非他命,0
395,毒品,1080102,新竹市北區,普通住宅(一、二層樓),    ,街道馬路,2,海洛因,0
396,毒品,1080401,新竹縣尖石鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
397,毒品,1080521,台南市東區,普通住宅(一、二層樓),    ,    ,1,海洛因,8.3
397,毒品,1080521,台南市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,22.61
